Round,a\b,G,C,P
,G,1,0,23
,C,1,2,2
,P,47,24,0

Round 860
,G,1,2,21
,C,2,1,1
,P,45,23,4

Round 861
,G,0,1,21
,C,3,3,2
,P,46,22,2

Round 862
,G,1,0,22
,C,3,1,6
,P,43,22,2

Round 863
,G,4,0,14
,C,7,2,14
,P,34,16,9

Round 864
,G,2,2,20
,C,2,0,3
,P,44,21,6

Round 865
,G,2,1,27
,C,4,2,4
,P,44,14,2

Round 866
,G,5,4,16
,C,6,1,10
,P,34,13,11

Round 867
,G,7,2,16
,C,3,1,3
,P,30,23,15

Round 868
,G,2,1,36
,C,2,0,3
,P,45,8,3

Round 869
,G,1,1,23
,C,2,0,3
,P,48,22,0

Round 870
,G,2,1,18
,C,1,1,4
,P,40,32,1

Round 871
,G,0,0,19
,C,1,0,1
,P,39,40,0

Round 872
,G,0,3,19
,C,1,2,5
,P,38,31,1

Round 873
,G,4,0,17
,C,3,4,6
,P,38,26,2

Round 874
,G,1,0,30
,C,2,1,1
,P,43,20,2

Round 875
,G,2,1,23
,C,2,0,2
,P,40,28,2

Round 876
,G,2,0,28
,C,2,0,2
,P,42,22,2

Round 877
,G,3,1,37
,C,1,0,2
,P,45,9,2

Round 878
,G,2,1,24
,C,1,0,1
,P,41,28,2

Round 879
,G,1,0,30
,C,1,0,1
,P,43,24,0

Round 880
,G,2,1,39
,C,1,1,1
,P,46,6,3

Round 881
,G,0,1,13
,C,9,1,9
,P,43,14,10

Round 882
,G,0,0,20
,C,2,1,1
,P,38,38,0

Round 883
,G,1,1,19
,C,1,1,3
,P,39,34,1

Round 884
,G,1,4,19
,C,2,5,7
,P,41,17,4

Round 885
,G,2,0,21
,C,1,1,4
,P,45,24,2

Round 886
,G,0,0,24
,C,1,0,1
,P,48,26,0

Round 887
,G,0,1,23
,C,2,3,2
,P,46,23,0

Round 888
,G,0,0,24
,C,1,0,1
,P,48,26,0

Round 889
,G,1,0,24
,C,1,0,1
,P,47,26,0

Round 890
,G,0,0,24
,C,1,0,1
,P,48,26,0

Round 891
,G,2,2,20
,C,2,3,4
,P,45,19,3

Round 892
,G,1,0,11
,C,3,4,1
,P,44,22,14

Round 893
,G,2,0,21
,C,3,4,5
,P,45,19,1

Round 894
,G,0,0,24
,C,2,1,1
,P,43,28,1

Round 895
,G,1,0,24
,C,1,0,1
,P,47,26,0

Round 896
,G,3,2,18
,C,4,2,4
,P,36,24,7

Round 897
,G,0,0,3
,C,2,1,1
,P,45,26,22

Round 898
,G,0,0,13
,C,9,7,15
,P,26,28,2

Round 899
,G,1,1,12
,C,9,6,15
,P,25,27,4

Round 900
,G,0,0,23
,C,3,2,3
,P,45,23,1

Round 901
,G,1,0,23
,C,2,1,2
,P,46,24,1

Round 902
,G,1,2,22
,C,1,2,2
,P,46,22,2

Round 903
,G,1,1,18
,C,2,4,5
,P,47,16,6

Round 904
,G,1,12,6
,C,2,3,14
,P,39,8,15

Round 905
,G,6,1,13
,C,4,5,5
,P,34,22,10

Round 906
,G,2,1,17
,C,3,4,4
,P,42,20,7

Round 907
,G,2,2,20
,C,2,5,3
,P,45,18,3

Round 908
,G,2,0,19
,C,5,4,5
,P,45,18,2

Round 909
,G,1,0,8
,C,22,1,23
,P,37,7,1

Round 910
,G,4,3,11
,C,5,4,6
,P,37,17,13

Round 911
,G,3,3,13
,C,5,5,5
,P,38,18,10

Round 912
,G,1,4,16
,C,7,2,7
,P,37,19,7

Round 913
,G,0,4,18
,C,4,3,6
,P,45,17,3

Round 914
,G,0,3,19
,C,5,2,7
,P,41,21,2

Round 915
,G,0,5,21
,C,4,3,1
,P,47,16,3

Round 916
,G,7,0,15
,C,3,2,3
,P,33,28,9

Round 917
,G,6,1,13
,C,2,3,7
,P,35,24,9

Round 918
,G,5,1,15
,C,4,4,5
,P,33,26,7

Round 919
,G,6,2,18
,C,4,4,0
,P,37,24,5

Round 920
,G,0,3,21
,C,3,2,3
,P,45,20,3

Round 921
,G,5,2,20
,C,6,5,3
,P,43,16,0

Round 922
,G,0,4,12
,C,11,6,15
,P,25,24,3

Round 923
,G,2,1,12
,C,2,12,12
,P,22,37,0

Round 924
,G,0,2,14
,C,2,11,10
,P,28,30,3

Round 925
,G,2,2,41
,C,1,1,4
,P,44,5,0

Round 926
,G,5,5,28
,C,2,2,3
,P,32,21,2

Round 927
,G,2,6,32
,C,2,2,3
,P,38,12,3

Round 928
,G,2,1,17
,C,6,6,7
,P,22,34,5

Round 929
,G,1,4,17
,C,9,7,7
,P,29,23,3

Round 930
,G,0,1,16
,C,7,7,7
,P,30,31,1

Round 931
,G,4,5,17
,C,8,5,5
,P,24,30,2

Round 932
,G,14,2,18
,C,2,2,1
,P,18,41,2

Round 933
,G,9,6,15
,C,4,4,4
,P,23,32,3

Round 934
,G,9,2,23
,C,1,11,0
,P,18,35,1

Round 935
,G,1,3,13
,C,3,12,13
,P,28,27,0

Round 936
,G,2,2,12
,C,2,12,12
,P,27,29,2

Round 937
,G,1,4,12
,C,2,10,10
,P,29,30,2

Round 938
,G,0,8,21
,C,8,2,1
,P,24,36,0

Round 939
,G,7,10,19
,C,3,2,1
,P,22,35,1

Round 940
,G,0,2,26
,C,2,1,0
,P,43,26,0

Round 941
,G,0,2,17
,C,1,2,0
,P,40,36,2

Round 942
,G,3,2,38
,C,1,2,1
,P,42,10,1

Round 943
,G,2,1,35
,C,2,1,4
,P,37,17,1

Round 944
,G,2,2,39
,C,0,1,5
,P,45,6,0

Round 945
,G,2,0,43
,C,0,1,5
,P,47,2,0

Round 946
,G,0,1,47
,C,1,1,1
,P,49,0,0

Round 947
,G,6,0,30
,C,0,1,1
,P,33,28,1

Round 948
,G,2,1,41
,C,0,1,2
,P,43,8,2

Round 949
,G,8,0,29
,C,0,1,1
,P,32,28,1

Round 950
,G,3,2,38
,C,2,1,2
,P,45,4,3

Round 951
,G,4,2,29
,C,2,1,1
,P,40,18,3

Round 952
,G,0,1,47
,C,1,1,1
,P,48,1,0

Round 953
,G,1,3,35
,C,1,3,4
,P,43,9,1

Round 954
,G,1,2,32
,C,2,2,4
,P,45,10,2

Round 955
,G,0,0,25
,C,0,2,2
,P,49,22,0

Round 956
,G,4,2,31
,C,4,1,3
,P,33,20,2

Round 957
,G,10,0,24
,C,1,1,1
,P,25,37,1

Round 958
,G,1,2,43
,C,2,0,1
,P,44,6,1

Round 959
,G,8,1,35
,C,2,0,2
,P,34,17,1

Round 960
,G,1,2,39
,C,3,2,3
,P,43,6,1

Round 961
,G,10,1,14
,C,0,1,2
,P,28,33,11

Round 962
,G,2,1,14
,C,2,3,26
,P,46,4,2

Round 963
,G,3,3,16
,C,6,3,15
,P,35,11,8

Round 964
,G,1,3,14
,C,2,4,20
,P,41,7,8

Round 965
,G,1,2,29
,C,2,1,8
,P,46,4,7

Round 966
,G,0,1,15
,C,0,3,23
,P,45,6,7

Round 967
,G,3,1,34
,C,2,2,2
,P,40,8,8

Round 968
,G,2,2,36
,C,2,2,4
,P,43,6,3

Round 969
,G,1,0,24
,C,0,2,20
,P,48,2,3

Round 970
,G,0,1,9
,C,6,1,6
,P,20,36,21

Round 971
,G,1,3,19
,C,2,3,14
,P,31,21,6

Round 972
,G,3,2,21
,C,2,4,14
,P,35,16,3

Round 973
,G,2,1,14
,C,1,2,22
,P,39,12,7

Round 974
,G,0,0,16
,C,0,1,33
,P,50,0,0

Round 975
,G,4,3,14
,C,4,6,10
,P,30,20,9

Round 976
,G,4,3,20
,C,1,6,6
,P,34,13,13

Round 977
,G,1,5,15
,C,2,0,5
,P,34,21,17

Round 978
,G,1,0,16
,C,0,1,33
,P,49,0,0

Round 979
,G,0,5,16
,C,5,4,8
,P,29,21,12

Round 980
,G,1,1,16
,C,3,6,19
,P,39,9,6

Round 981
,G,2,0,15
,C,3,3,30
,P,41,4,2

Round 982
,G,1,0,13
,C,10,7,18
,P,45,3,3

Round 983
,G,0,0,16
,C,0,1,33
,P,50,0,0

Round 984
,G,1,1,16
,C,1,1,31
,P,49,0,0

Round 985
,G,4,1,19
,C,5,4,18
,P,44,2,3

Round 986
,G,1,0,16
,C,1,2,27
,P,48,3,2

Round 987
,G,1,2,17
,C,4,2,24
,P,47,3,0

Round 988
,G,11,0,3
,C,5,3,27
,P,29,19,3

Round 989
,G,1,1,17
,C,2,2,26
,P,47,3,1

Round 990
,G,0,0,17
,C,1,2,29
,P,47,3,1

Round 991
,G,1,4,15
,C,0,5,20
,P,47,4,4

Round 992
,G,1,1,15
,C,0,3,28
,P,47,3,2

Round 993
,G,2,1,17
,C,2,2,26
,P,46,3,1

Round 994
,G,0,1,16
,C,2,2,27
,P,48,3,1

Round 995
,G,2,2,16
,C,6,2,24
,P,45,3,0

Round 996
,G,0,0,16
,C,3,1,28
,P,49,3,0

Round 997
,G,0,0,19
,C,2,2,27
,P,49,1,0

Round 998
,G,1,0,16
,C,14,2,16
,P,47,2,2

Round 999
,G,1,1,16
,C,14,2,15
,P,48,2,1

Round 1000
,G,7,2,13
,C,8,10,12
,P,36,6,6

Round 1001
,G,0,10,3
,C,1,11,20
,P,45,10,0

Round 1002
,G,3,4,15
,C,7,5,13
,P,40,12,1

Round 1003
,G,9,1,13
,C,2,2,4
,P,29,31,9

Round 1004
,G,3,3,13
,C,6,7,8
,P,36,20,4

Round 1005
,G,3,3,15
,C,5,6,10
,P,37,18,3

Round 1006
,G,0,2,9
,C,5,6,20
,P,38,20,0

Round 1007
,G,0,3,17
,C,8,8,12
,P,41,11,0

Round 1008
,G,1,3,7
,C,10,4,20
,P,34,17,4

Round 1009
,G,3,5,11
,C,8,7,17
,P,39,8,2

Round 1010
,G,0,3,15
,C,8,7,11
,P,41,13,2

Round 1011
,G,2,1,18
,C,11,9,12
,P,41,6,0

Round 1012
,G,2,1,15
,C,10,9,10
,P,41,10,2

Round 1013
,G,1,5,16
,C,9,3,14
,P,42,9,1

Round 1014
,G,1,1,16
,C,9,6,13
,P,42,10,2

Round 1015
,G,2,1,18
,C,5,6,16
,P,44,8,0

Round 1016
,G,5,2,11
,C,7,5,12
,P,46,10,2

Round 1017
,G,5,5,10
,C,7,6,14
,P,36,11,6

Round 1018
,G,2,8,10
,C,6,5,16
,P,35,12,6

Round 1019
,G,2,0,18
,C,9,10,10
,P,42,8,1

Round 1020
,G,10,1,10
,C,1,2,3
,P,30,32,11

Round 1021
,G,12,6,11
,C,4,2,8
,P,28,23,6

Round 1022
,G,0,2,15
,C,4,9,12
,P,26,31,1

Round 1023
,G,1,7,2
,C,1,18,10
,P,20,34,7

Round 1024
,G,0,0,7
,C,3,11,12
,P,25,33,9

Round 1025
,G,0,0,8
,C,3,9,12
,P,26,33,9

Round 1026
,G,0,3,12
,C,8,6,6
,P,20,33,12

Round 1027
,G,0,2,11
,C,2,11,10
,P,25,33,6

Round 1028
,G,0,3,10
,C,3,8,11
,P,23,28,14

Round 1029
,G,0,0,22
,C,1,2,1
,P,23,41,10

Round 1030
,G,0,0,4
,C,3,18,22
,P,10,41,2

Round 1031
,G,0,1,2
,C,2,22,23
,P,3,45,2

Round 1032
,G,1,2,5
,C,3,15,18
,P,13,37,6

Round 1033
,G,0,2,7
,C,3,17,17
,P,13,39,2

Round 1034
,G,0,1,3
,C,2,21,21
,P,6,44,2

Round 1035
,G,1,1,3
,C,1,22,21
,P,8,41,2

Round 1036
,G,2,1,7
,C,6,13,18
,P,14,33,6

Round 1037
,G,0,0,0
,C,5,27,21
,P,1,42,4

Round 1038
,G,0,2,5
,C,1,17,21
,P,8,44,2

Round 1039
,G,1,0,11
,C,6,13,15
,P,23,27,4

Round 1040
,G,1,1,10
,C,9,14,12
,P,20,27,6

Round 1041
,G,1,1,13
,C,9,7,13
,P,26,27,3

Round 1042
,G,1,4,14
,C,2,8,18
,P,28,25,0

Round 1043
,G,2,1,13
,C,7,1,23
,P,30,21,2

Round 1044
,G,0,0,18
,C,2,3,4
,P,35,34,4

Round 1045
,G,0,2,17
,C,3,4,10
,P,33,27,4

Round 1046
,G,0,5,22
,C,1,2,6
,P,32,31,1

Round 1047
,G,3,5,16
,C,2,5,11
,P,34,21,3

Round 1048
,G,1,5,26
,C,3,3,7
,P,39,13,3

Round 1049
,G,4,4,12
,C,1,7,19
,P,35,12,6

Round 1050
,G,2,2,12
,C,4,4,19
,P,35,16,6

Round 1051
,G,3,1,21
,C,2,3,8
,P,33,23,6

Round 1052
,G,3,1,18
,C,0,4,5
,P,25,34,10

Round 1053
,G,2,3,24
,C,2,4,7
,P,24,30,4

Round 1054
,G,0,3,15
,C,4,1,23
,P,35,14,5

Round 1055
,G,1,3,14
,C,4,1,25
,P,34,12,6

Round 1056
,G,1,3,16
,C,5,3,20
,P,31,15,6

Round 1057
,G,0,5,19
,C,6,1,15
,P,30,20,4

Round 1058
,G,4,4,20
,C,4,5,9
,P,26,28,0

Round 1059
,G,1,4,14
,C,5,2,18
,P,30,18,8

Round 1060
,G,3,4,15
,C,2,2,20
,P,33,15,6

Round 1061
,G,1,6,7
,C,1,3,21
,P,34,22,5

Round 1062
,G,1,5,12
,C,2,1,10
,P,39,15,15

Round 1063
,G,4,4,14
,C,0,3,12
,P,35,17,11

Round 1064
,G,5,3,12
,C,0,6,17
,P,38,10,9

Round 1065
,G,1,4,12
,C,0,4,13
,P,38,16,12

Round 1066
,G,2,3,13
,C,0,5,13
,P,34,19,11

Round 1067
,G,2,1,15
,C,8,4,16
,P,36,10,8

Round 1068
,G,2,0,15
,C,3,5,13
,P,33,19,10

Round 1069
,G,2,6,13
,C,2,3,14
,P,34,16,10

Round 1070
,G,0,3,16
,C,4,1,16
,P,40,12,8

Round 1071
,G,0,1,16
,C,7,2,15
,P,40,10,9

Round 1072
,G,0,2,15
,C,3,5,16
,P,35,16,8

Round 1073
,G,6,0,12
,C,1,7,22
,P,35,6,11

Round 1074
,G,2,0,17
,C,8,1,13
,P,38,12,9

Round 1075
,G,0,2,15
,C,8,1,17
,P,39,7,11

Round 1076
,G,0,1,14
,C,6,2,18
,P,38,12,9

Round 1077
,G,0,0,16
,C,9,1,17
,P,41,8,8

Round 1078
,G,1,1,15
,C,6,5,12
,P,30,16,14

Round 1079
,G,5,1,14
,C,1,3,21
,P,36,9,10

Round 1080
,G,1,6,17
,C,13,3,8
,P,34,12,6

Round 1081
,G,2,1,35
,C,5,4,4
,P,44,2,3

Round 1082
,G,3,1,23
,C,1,3,0
,P,42,25,2

Round 1083
,G,2,3,23
,C,0,0,1
,P,45,25,1

Round 1084
,G,0,1,31
,C,2,1,3
,P,47,14,1

Round 1085
,G,6,1,15
,C,7,9,9
,P,43,6,4

Round 1086
,G,2,4,12
,C,5,7,12
,P,40,11,7

Round 1087
,G,2,1,31
,C,5,6,4
,P,41,6,4

Round 1088
,G,4,4,18
,C,8,13,5
,P,36,7,5

Round 1089
,G,2,5,16
,C,4,9,7
,P,38,10,9

Round 1090
,G,2,2,20
,C,1,5,3
,P,44,21,2

Round 1091
,G,7,2,21
,C,3,5,5
,P,42,13,2

Round 1092
,G,1,3,26
,C,5,6,5
,P,40,7,7

Round 1093
,G,0,6,16
,C,5,8,12
,P,38,7,8

Round 1094
,G,3,0,19
,C,18,20,1
,P,38,1,0

Round 1095
,G,4,2,39
,C,2,3,2
,P,42,6,0

Round 1096
,G,2,3,20
,C,2,5,4
,P,40,21,3

Round 1097
,G,2,2,22
,C,1,2,1
,P,46,21,3

Round 1098
,G,2,1,21
,C,2,4,1
,P,46,21,2

Round 1099
,G,1,1,19
,C,7,5,5
,P,43,18,1

Round 1100
,G,1,4,17
,C,10,5,9
,P,36,13,5

Round 1101
,G,6,2,14
,C,8,10,7
,P,40,7,6

Round 1102
,G,1,2,40
,C,1,0,5
,P,44,6,1

Round 1103
,G,0,4,37
,C,2,1,6
,P,42,7,1

Round 1104
,G,0,1,34
,C,1,2,3
,P,36,19,4

Round 1105
,G,2,3,32
,C,4,0,2
,P,39,15,3

Round 1106
,G,0,4,16
,C,8,3,4
,P,21,33,11

Round 1107
,G,3,4,24
,C,5,2,2
,P,27,25,8

Round 1108
,G,0,2,40
,C,2,0,4
,P,43,8,1

Round 1109
,G,0,3,39
,C,2,0,3
,P,45,6,2

Round 1110
,G,0,5,23
,C,4,0,6
,P,33,21,8

Round 1111
,G,2,5,37
,C,4,1,2
,P,39,7,3

Round 1112
,G,0,2,41
,C,4,1,1
,P,44,5,2

Round 1113
,G,1,6,27
,C,5,3,5
,P,33,18,2

Round 1114
,G,1,4,37
,C,2,0,5
,P,42,8,1

Round 1115
,G,1,4,32
,C,3,4,7
,P,36,13,0

Round 1116
,G,0,3,38
,C,1,1,6
,P,42,8,1

Round 1117
,G,0,1,45
,C,1,0,3
,P,48,2,0

Round 1118
,G,2,4,32
,C,4,2,5
,P,39,10,2

Round 1119
,G,2,3,40
,C,2,1,2
,P,42,6,2

Round 1120
,G,1,2,36
,C,3,1,5
,P,39,12,1

Round 1121
,G,0,5,13
,C,1,7,21
,P,28,25,0

Round 1122
,G,1,3,17
,C,5,7,11
,P,26,28,2

Round 1123
,G,0,10,11
,C,3,10,21
,P,33,11,1

Round 1124
,G,0,9,13
,C,2,12,17
,P,32,15,0

Round 1125
,G,0,11,10
,C,1,10,22
,P,33,12,1

Round 1126
,G,0,6,12
,C,4,11,18
,P,27,21,1

Round 1127
,G,5,5,12
,C,5,9,16
,P,31,16,1

Round 1128
,G,0,5,17
,C,6,10,11
,P,29,22,0

Round 1129
,G,0,3,14
,C,10,8,12
,P,30,21,2

Round 1130
,G,1,6,15
,C,2,5,18
,P,29,24,0

Round 1131
,G,1,10,11
,C,2,10,20
,P,34,11,1

Round 1132
,G,1,9,9
,C,7,2,25
,P,28,17,2

Round 1133
,G,1,8,12
,C,9,1,22
,P,30,15,2

Round 1134
,G,0,2,14
,C,25,2,12
,P,29,14,2

Round 1135
,G,3,1,12
,C,22,0,15
,P,31,16,0

Round 1136
,G,1,10,12
,C,4,7,18
,P,30,17,1

Round 1137
,G,1,6,18
,C,5,5,17
,P,25,23,0

Round 1138
,G,3,5,14
,C,3,6,16
,P,28,22,3

Round 1139
,G,2,8,15
,C,3,7,18
,P,29,18,0

Round 1140
,G,0,6,16
,C,4,9,15
,P,30,19,1

Round 1141
,G,0,8,13
,C,4,9,17
,P,30,19,0

Round 1142
,G,2,4,13
,C,16,2,16
,P,33,14,0

Round 1143
,G,4,2,12
,C,16,4,10
,P,32,15,5

Round 1144
,G,1,3,11
,C,12,7,15
,P,33,16,2

Round 1145
,G,3,6,7
,C,9,3,16
,P,33,14,9

Round 1146
,G,1,7,8
,C,9,4,19
,P,32,14,6

Round 1147
,G,2,6,13
,C,10,5,15
,P,34,11,4

Round 1148
,G,1,7,10
,C,12,1,25
,P,30,12,2

Round 1149
,G,1,6,13
,C,11,5,15
,P,30,15,4

Round 1150
,G,2,5,8
,C,10,1,17
,P,35,15,7

Round 1151
,G,2,2,15
,C,12,1,11
,P,34,18,5

Round 1152
,G,0,5,11
,C,12,1,16
,P,28,22,5

Round 1153
,G,2,7,11
,C,9,1,17
,P,30,20,3

Round 1154
,G,2,2,15
,C,12,5,6
,P,29,21,8

Round 1155
,G,3,4,15
,C,7,1,9
,P,30,25,6

Round 1156
,G,3,3,12
,C,10,3,9
,P,34,17,9

Round 1157
,G,2,2,10
,C,15,6,16
,P,33,14,2

Round 1158
,G,1,0,6
,C,26,4,24
,P,31,8,0

Round 1159
,G,6,3,9
,C,16,3,17
,P,37,5,4

Round 1160
,G,0,8,12
,C,4,9,16
,P,28,19,4

Round 1161
,G,2,4,24
,C,4,1,7
,P,37,17,4

Round 1162
,G,3,6,13
,C,7,9,13
,P,29,18,2

Round 1163
,G,5,8,16
,C,6,7,12
,P,31,14,1

Round 1164
,G,3,3,24
,C,3,10,6
,P,16,32,3

Round 1165
,G,0,4,26
,C,4,9,8
,P,14,34,1

Round 1166
,G,0,4,10
,C,11,5,17
,P,27,19,7

Round 1167
,G,1,5,11
,C,9,4,17
,P,28,19,6

Round 1168
,G,1,1,14
,C,13,6,14
,P,20,29,2

Round 1169
,G,1,3,13
,C,9,6,17
,P,28,21,2

Round 1170
,G,1,5,21
,C,4,4,12
,P,20,31,2

Round 1171
,G,0,0,11
,C,11,15,16
,P,18,28,1

Round 1172
,G,1,3,11
,C,7,11,13
,P,26,24,4

Round 1173
,G,0,1,12
,C,16,7,14
,P,25,24,1

Round 1174
,G,0,1,36
,C,3,2,6
,P,10,40,2

Round 1175
,G,1,0,11
,C,8,6,20
,P,25,26,3

Round 1176
,G,1,2,13
,C,19,2,15
,P,27,20,1

Round 1177
,G,1,3,12
,C,13,4,14
,P,30,19,4

Round 1178
,G,1,1,13
,C,25,0,15
,P,30,14,1

Round 1179
,G,1,0,17
,C,8,16,10
,P,20,27,1

Round 1180
,G,0,1,12
,C,15,6,10
,P,27,26,3

Round 1181
,G,1,1,47
,C,3,0,1
,P,46,1,0

Round 1182
,G,1,1,17
,C,3,1,14
,P,32,29,2

Round 1183
,G,1,1,28
,C,3,0,8
,P,38,19,2

Round 1184
,G,1,3,29
,C,5,3,4
,P,38,12,5

Round 1185
,G,3,2,18
,C,5,0,13
,P,32,25,2

Round 1186
,G,0,2,16
,C,2,0,16
,P,32,32,0

Round 1187
,G,1,3,15
,C,2,0,15
,P,33,29,2

Round 1188
,G,0,1,16
,C,2,2,15
,P,33,31,0

Round 1189
,G,0,1,17
,C,2,1,15
,P,33,31,0

Round 1190
,G,1,0,34
,C,2,3,3
,P,43,11,3

Round 1191
,G,2,0,17
,C,2,2,14
,P,32,30,1

Round 1192
,G,0,2,26
,C,5,0,6
,P,39,18,4

Round 1193
,G,1,3,22
,C,3,0,11
,P,35,23,2

Round 1194
,G,2,3,22
,C,3,0,9
,P,36,20,5

Round 1195
,G,3,1,17
,C,4,1,10
,P,28,31,5

Round 1196
,G,0,2,15
,C,1,2,15
,P,33,29,3

Round 1197
,G,2,2,43
,C,5,0,0
,P,47,0,1

Round 1198
,G,0,2,20
,C,4,2,11
,P,34,22,5

Round 1199
,G,2,1,35
,C,6,1,6
,P,43,5,1

Round 1200
,G,1,0,29
,C,1,1,11
,P,39,18,0

Round 1201
,G,0,3,14
,C,1,1,17
,P,33,30,1

Round 1202
,G,0,2,15
,C,1,1,15
,P,34,31,1

Round 1203
,G,0,4,31
,C,4,1,5
,P,42,10,3

Round 1204
,G,1,2,20
,C,3,1,12
,P,33,27,1

Round 1205
,G,1,1,16
,C,1,2,16
,P,32,31,0

Round 1206
,G,0,3,41
,C,5,1,1
,P,46,2,1

Round 1207
,G,6,5,27
,C,6,3,3
,P,37,9,4

Round 1208
,G,0,3,41
,C,5,1,1
,P,45,4,0

Round 1209
,G,0,1,44
,C,3,1,1
,P,46,4,0

Round 1210
,G,0,4,35
,C,5,2,4
,P,42,6,2

Round 1211
,G,1,4,35
,C,4,1,5
,P,42,8,0

Round 1212
,G,1,3,35
,C,6,3,3
,P,43,4,2

Round 1213
,G,0,3,16
,C,1,0,12
,P,36,29,3

Round 1214
,G,1,2,31
,C,4,3,4
,P,40,11,4

Round 1215
,G,2,4,25
,C,6,2,7
,P,39,12,3

Round 1216
,G,2,3,32
,C,6,4,3
,P,38,9,3

Round 1217
,G,4,5,27
,C,8,1,4
,P,40,7,4

Round 1218
,G,2,3,27
,C,5,4,6
,P,37,13,3

Round 1219
,G,1,1,14
,C,5,1,13
,P,33,29,3

Round 1220
,G,2,3,33
,C,6,3,3
,P,42,6,2

Round 1221
,G,2,2,32
,C,3,0,4
,P,39,16,2

Round 1222
,G,0,1,41
,C,2,0,2
,P,46,7,1

Round 1223
,G,0,1,16
,C,3,0,11
,P,29,39,1

Round 1224
,G,0,1,13
,C,6,0,9
,P,31,37,3

Round 1225
,G,2,1,15
,C,5,0,12
,P,26,39,0

Round 1226
,G,3,4,17
,C,4,1,11
,P,36,21,3

Round 1227
,G,2,1,13
,C,3,0,13
,P,30,36,2

Round 1228
,G,1,2,11
,C,2,2,12
,P,29,36,5

Round 1229
,G,0,3,12
,C,5,3,11
,P,31,32,3

Round 1230
,G,0,1,15
,C,4,1,11
,P,27,38,3

Round 1231
,G,1,2,4
,C,6,0,11
,P,38,25,13

Round 1232
,G,0,0,1
,C,2,0,13
,P,41,30,13

Round 1233
,G,2,3,12
,C,6,1,9
,P,31,29,7

Round 1234
,G,1,1,13
,C,4,0,13
,P,30,36,2

Round 1235
,G,2,2,10
,C,4,1,10
,P,37,25,9

Round 1236
,G,0,1,3
,C,2,0,12
,P,40,30,12

Round 1237
,G,2,5,7
,C,5,0,8
,P,40,21,12

Round 1238
,G,1,2,5
,C,5,1,9
,P,39,25,13

Round 1239
,G,3,4,20
,C,5,3,6
,P,39,15,5

Round 1240
,G,0,7,13
,C,6,0,6
,P,39,22,7

Round 1241
,G,5,6,11
,C,4,0,11
,P,40,17,6

Round 1242
,G,1,1,9
,C,3,1,10
,P,33,29,13

Round 1243
,G,0,3,15
,C,5,0,6
,P,29,32,10

Round 1244
,G,1,6,8
,C,4,2,9
,P,35,26,9

Round 1245
,G,1,2,10
,C,7,1,10
,P,28,30,11

Round 1246
,G,0,0,8
,C,4,0,7
,P,34,29,18

Round 1247
,G,1,0,10
,C,12,0,13
,P,16,35,13

Round 1248
,G,0,3,10
,C,4,0,7
,P,36,23,17

Round 1249
,G,0,2,11
,C,5,0,10
,P,31,31,10

Round 1250
,G,4,3,10
,C,4,1,10
,P,28,26,14

Round 1251
,G,1,2,9
,C,4,2,11
,P,32,29,10

Round 1252
,G,3,3,7
,C,3,1,11
,P,36,22,14

Round 1253
,G,3,1,7
,C,5,4,10
,P,35,20,15

Round 1254
,G,0,1,6
,C,3,1,9
,P,34,27,19

Round 1255
,G,0,1,9
,C,4,1,11
,P,32,30,12

Round 1256
,G,1,2,9
,C,2,0,12
,P,33,29,12

Round 1257
,G,1,2,17
,C,4,2,8
,P,36,19,11

Round 1258
,G,1,1,10
,C,2,0,11
,P,35,30,10

Round 1259
,G,0,1,11
,C,2,2,10
,P,33,31,10

Round 1260
,G,8,9,1
,C,2,0,18
,P,39,13,10

Round 1261
,G,1,0,43
,C,2,0,2
,P,46,5,1

Round 1262
,G,3,0,13
,C,2,3,4
,P,37,26,12

Round 1263
,G,3,3,14
,C,1,2,4
,P,40,21,12

Round 1264
,G,2,2,15
,C,2,3,3
,P,42,17,14

Round 1265
,G,1,0,16
,C,3,1,6
,P,42,17,14

Round 1266
,G,1,0,13
,C,0,3,4
,P,40,27,12

Round 1267
,G,5,2,11
,C,2,3,9
,P,35,21,12

Round 1268
,G,3,0,14
,C,0,1,2
,P,41,26,13

Round 1269
,G,6,1,12
,C,0,1,6
,P,38,23,13

Round 1270
,G,2,0,12
,C,0,1,3
,P,41,26,15

Round 1271
,G,7,6,17
,C,6,2,7
,P,37,11,7

Round 1272
,G,6,6,17
,C,6,1,7
,P,35,15,7

Round 1273
,G,0,0,13
,C,0,2,3
,P,41,28,13

Round 1274
,G,1,2,12
