Round,a\b,G,C,P
,P,31,0,18

Round 1268
,G,45,1,4
,C,0,0,0
,P,5,0,45

Round 1269
,G,0,1,49
,C,1,0,0
,P,48,0,1

Round 1270
,G,9,1,40
,C,0,0,0
,P,37,2,11

Round 1271
,G,21,0,28
,C,1,0,1
,P,28,0,21

Round 1272
,G,33,1,16
,C,0,0,0
,P,14,1,35

Round 1273
,G,5,1,43
,C,2,0,2
,P,42,0,5

Round 1274
,G,20,3,27
,C,0,0,0
,P,26,2,22

Round 1275
,G,29,1,19
,C,0,0,0
,P,20,0,31

Round 1276
,G,6,1,43
,C,0,0,0
,P,43,1,6

Round 1277
,G,46,1,3
,C,0,0,0
,P,3,0,47

Round 1278
,G,23,4,23
,C,0,0,0
,P,23,1,26

Round 1279
,G,41,1,7
,C,0,0,0
,P,8,0,43

Round 1280
,G,25,1,24
,C,0,0,0
,P,22,3,25

Round 1281
,G,14,1,34
,C,2,0,0
,P,33,0,16

Round 1282
,G,10,1,39
,C,0,0,0
,P,38,1,11

Round 1283
,G,17,1,32
,C,1,0,1
,P,31,0,17

Round 1284
,G,6,2,42
,C,0,0,0
,P,42,1,7

Round 1285
,G,5,2,41
,C,2,0,1
,P,41,0,8

Round 1286
,G,4,0,46
,C,0,0,0
,P,46,1,3

Round 1287
,G,3,2,44
,C,0,0,1
,P,45,0,5

Round 1288
,G,11,3,36
,C,0,0,0
,P,37,1,12

Round 1289
,G,11,3,33
,C,2,0,1
,P,34,0,16

Round 1290
,G,23,2,25
,C,0,0,0
,P,24,2,24

Round 1291
,G,14,2,33
,C,0,0,0
,P,34,0,17

Round 1292
,G,21,2,27
,C,0,0,0
,P,28,0,22

Round 1293
,G,0,1,48
,C,1,1,0
,P,47,0,2

Round 1294
,G,13,1,36
,C,0,0,0
,P,37,0,13

Round 1295
,G,13,2,34
,C,1,0,0
,P,34,0,16

Round 1296
,G,9,1,40
,C,0,0,0
,P,41,0,9

Round 1297
,G,37,1,11
,C,1,0,0
,P,11,0,39

Round 1298
,G,35,1,14
,C,0,0,0
,P,13,1,36

Round 1299
,G,0,1,49
,C,2,0,0
,P,47,0,1

Round 1300
,G,24,2,24
,C,0,0,0
,P,25,0,25

Round 1301
,G,0,1,48
,C,1,0,1
,P,48,0,1

Round 1302
,G,0,1,49
,C,0,0,0
,P,48,1,1

Round 1303
,G,7,1,39
,C,3,0,2
,P,39,0,9

Round 1304
,G,38,1,11
,C,0,0,0
,P,12,1,37

Round 1305
,G,35,1,12
,C,0,0,0
,P,14,0,38

Round 1306
,G,44,1,5
,C,0,0,0
,P,5,1,44

Round 1307
,G,17,1,31
,C,0,0,1
,P,32,0,18

Round 1308
,G,8,1,41
,C,0,0,0
,P,41,1,8

Round 1309
,G,4,1,43
,C,1,0,1
,P,44,0,6

Round 1310
,G,21,1,28
,C,0,0,0
,P,27,2,21

Round 1311
,G,21,0,26
,C,1,0,1
,P,28,0,23

Round 1312
,G,2,1,47
,C,0,0,0
,P,47,0,3

Round 1313
,G,11,1,35
,C,2,0,1
,P,36,0,14

Round 1314
,G,14,5,31
,C,0,0,0
,P,33,2,15

Round 1315
,G,17,1,32
,C,2,0,1
,P,30,0,17

Round 1316
,G,16,2,32
,C,0,0,0
,P,31,0,19

Round 1317
,G,6,1,42
,C,1,0,0
,P,42,0,8

Round 1318
,G,39,2,9
,C,0,0,0
,P,8,1,41

Round 1319
,G,7,1,42
,C,0,0,1
,P,42,0,7

Round 1320
,G,21,2,27
,C,0,0,0
,P,26,1,23

Round 1321
,G,23,1,26
,C,2,0,1
,P,24,0,23

Round 1322
,G,44,5,1
,C,0,0,0
,P,2,0,48

Round 1323
,G,34,2,13
,C,0,0,0
,P,14,0,37

Round 1324
,G,27,2,21
,C,0,0,0
,P,20,2,28

Round 1325
,G,12,2,34
,C,1,0,1
,P,35,0,15

Round 1326
,G,25,2,23
,C,0,0,0
,P,24,1,25

Round 1327
,G,34,1,16
,C,0,0,0
,P,15,0,34

Round 1328
,G,7,2,41
,C,0,0,0
,P,39,3,8

Round 1329
,G,28,3,18
,C,2,0,0
,P,17,0,32

Round 1330
,G,7,2,41
,C,0,0,0
,P,41,1,8

Round 1331
,G,24,1,24
,C,0,0,1
,P,25,0,25

Round 1332
,G,49,1,0
,C,0,0,0
,P,0,0,50

Round 1333
,G,6,2,39
,C,0,0,3
,P,42,0,8

Round 1334
,G,11,2,37
,C,0,0,0
,P,35,3,12

Round 1335
,G,2,2,46
,C,0,0,0
,P,46,0,4

Round 1336
,G,0,1,49
,C,0,0,0
,P,49,0,1

Round 1337
,G,0,1,48
,C,0,0,1
,P,49,0,1

Round 1338
,G,19,3,28
,C,0,0,0
,P,29,1,20

Round 1339
,G,0,1,48
,C,0,0,1
,P,49,0,1

Round 1340
,G,34,1,15
,C,0,0,0
,P,15,1,34

Round 1341
,G,10,1,38
,C,1,0,0
,P,38,0,12

Round 1342
,G,45,3,2
,C,0,0,0
,P,3,0,47

Round 1343
,G,0,0,49
,C,1,0,1
,P,49,0,0

Round 1344
,G,30,2,18
,C,0,0,0
,P,15,3,32

Round 1345
,G,11,1,39
,C,0,0,0
,P,38,0,11

Round 1346
,G,27,3,20
,C,0,0,0
,P,19,1,30

Round 1347
,G,7,1,41
,C,1,0,1
,P,41,0,8

Round 1348
,G,0,1,49
,C,0,0,0
,P,49,0,1

Round 1349
,G,18,1,30
,C,0,0,1
,P,31,0,19

Round 1350
,G,39,1,10
,C,0,0,0
,P,10,1,39

Round 1351
,G,18,1,30
,C,0,0,1
,P,31,0,19

Round 1352
,G,8,2,40
,C,0,0,0
,P,40,1,9

Round 1353
,G,0,1,47
,C,1,0,2
,P,48,0,1

Round 1354
,G,12,1,37
,C,0,0,0
,P,37,0,13

Round 1355
,G,21,1,28
,C,2,0,0
,P,26,0,22

Round 1356
,G,44,1,5
,C,0,0,0
,P,4,2,44

Round 1357
,G,13,1,36
,C,0,0,0
,P,36,0,14

Round 1358
,G,2,1,47
,C,0,0,0
,P,46,1,3

Round 1359
,G,1,1,47
,C,1,0,1
,P,47,0,2

Round 1360
,G,34,2,14
,C,0,0,0
,P,15,0,35

Round 1361
,G,0,1,49
,C,0,0,0
,P,49,0,1

Round 1362
,G,28,2,20
,C,0,0,0
,P,18,1,31

Round 1363
,G,22,2,25
,C,0,0,0
,P,26,0,25

Round 1364
,G,38,3,9
,C,0,0,0
,P,10,0,40

Round 1365
,G,45,1,3
,C,1,0,0
,P,3,0,47

Round 1366
,G,34,2,14
,C,0,0,0
,P,14,0,36

Round 1367
,G,3,1,46
,C,1,0,1
,P,45,0,3

Round 1368
,G,0,1,49
,C,0,0,0
,P,48,1,1

Round 1369
,G,31,1,18
,C,0,0,0
,P,17,1,32

Round 1370
,G,31,1,18
,C,0,0,0
,P,18,0,32

Round 1371
,G,0,0,46
,C,0,0,4
,P,50,0,0

Round 1372
,G,19,4,27
,C,0,0,0
,P,27,0,23

Round 1373
,G,15,1,34
,C,0,0,2
,P,34,0,14

Round 1374
,G,42,2,6
,C,0,0,0
,P,7,0,43

Round 1375
,G,15,2,33
,C,0,0,0
,P,33,0,17

Round 1376
,G,22,2,26
,C,0,0,0
,P,26,0,24

Round 1377
,G,24,1,25
,C,2,0,0
,P,23,0,25

Round 1378
,G,21,2,27
,C,0,0,0
,P,26,1,23

Round 1379
,G,19,1,30
,C,0,0,1
,P,30,0,19

Round 1380
,G,0,1,49
,C,0,0,0
,P,47,2,1

Round 1381
,G,14,1,34
,C,1,0,1
,P,34,0,15

Round 1382
,G,11,2,37
,C,0,0,0
,P,36,2,12

Round 1383
,G,13,2,35
,C,1,0,1
,P,34,0,14

Round 1384
,G,1,14,35
,C,0,0,0
,P,35,1,14

Round 1385
,G,3,4,41
,C,0,0,1
,P,42,1,8

Round 1386
,G,1,26,23
,C,0,0,0
,P,23,2,25

Round 1387
,G,1,2,44
,C,0,0,2
,P,47,0,4

Round 1388
,G,33,3,14
,C,0,0,0
,P,12,1,37

Round 1389
,G,17,2,30
,C,2,0,0
,P,29,0,20

Round 1390
,G,31,1,18
,C,0,0,0
,P,18,0,32

Round 1391
,G,1,3,44
,C,1,0,0
,P,45,0,6

Round 1392
,G,13,4,33
,C,0,0,0
,P,33,2,15

Round 1393
,G,0,1,49
,C,0,0,0
,P,49,0,1

Round 1394
,G,27,3,20
,C,0,0,0
,P,21,0,29

Round 1395
,G,18,1,31
,C,0,0,0
,P,31,0,19

Round 1396
,G,8,1,41
,C,0,0,0
,P,39,2,9

Round 1397
,G,15,1,32
,C,1,0,1
,P,32,1,17

Round 1398
,G,20,1,29
,C,0,0,0
,P,27,1,22

Round 1399
,G,7,1,41
,C,0,0,1
,P,42,0,8

Round 1400
,G,0,1,49
,C,0,0,0
,P,46,2,2

